gene_name,array,ns,sweden,tcga
LINC01844,0,0,0,1
LINC01845,0,0,0,1
LINC01846,0,0,0,1
LINC01847,0,0,0,1
LINC01848,0,0,0,1
LINC01849,0,0,0,1
LINC01850,0,0,0,1
LINC01851,0,0,0,1
LINC01852,0,0,0,1
LINC01853,0,0,0,1
LINC01854,0,0,0,1
LINC01855,0,0,0,1
LINC01856,0,0,0,1
LINC01857,0,0,0,1
LINC01858,0,0,0,1
LINC01859,0,0,0,1
LINC01861,0,0,0,1
LINC01862,0,0,0,1
LINC01863,0,0,0,1
LINC01864,0,0,0,1
LINC01865,0,0,0,1
LINC01866,0,0,0,1
LINC01867,0,0,0,1
LINC01868,0,0,0,1
LINC01869,0,0,0,1
LINC01870,0,0,0,1
LINC01871,0,0,0,1
LINC01872,0,0,0,1
LINC01873,0,0,0,1
LINC01874,0,0,0,1
LINC01875,0,0,0,1
LINC01876,0,0,0,1
LINC01877,0,0,0,1
LINC01878,0,0,0,1
LINC01879,0,0,0,1
LINC01880,0,0,0,1
LINC01881,0,0,0,1
LINC01882,0,0,0,1
LINC01883,0,0,0,1
LINC01884,0,0,0,1
LINC01885,0,0,0,1
LINC01886,0,0,0,1
LINC01887,0,0,0,1
LINC01888,0,0,0,1
LINC01889,0,0,0,1
LINC01890,0,0,0,1
LINC01891,0,0,0,1
LINC01892,0,0,0,1
LINC01893,0,0,0,1
LINC01894,0,0,0,1
LINC01895,0,0,0,1
LINC01896,0,0,0,1
LINC01897,0,0,0,1
LINC01898,0,0,0,1
LINC01899,0,0,0,1
LINC01900,0,0,0,1
LINC01901,0,0,0,1
LINC01903,0,0,0,1
LINC01904,0,0,0,1
LINC01905,0,0,0,1
LINC01906,0,0,0,1
LINC01907,0,0,0,1
LINC01908,0,0,0,1
LINC01909,0,0,0,1
LINC01910,0,0,0,1
LINC01911,0,0,0,1
LINC01912,0,0,0,1
LINC01913,0,0,0,1
LINC01914,0,0,0,1
LINC01915,0,0,0,1
LINC01916,0,0,0,1
LINC01917,0,0,0,1
LINC01918,0,0,0,1
LINC01919,0,0,0,1
LINC01920,0,0,0,1
LINC01921,0,0,0,1
LINC01922,0,0,0,1
LINC01923,0,0,0,1
LINC01924,0,0,0,1
LINC01925,0,0,0,1
LINC01926,0,0,0,1
LINC01927,0,0,0,1
LINC01928,0,0,0,1
LINC01929,0,0,0,1
LINC01930,0,0,0,1
LINC01931,0,0,0,1
LINC01932,0,0,0,1
LINC01933,0,0,0,1
LINC01934,0,0,0,1
LINC01935,0,0,0,1
LINC01936,0,0,0,1
LINC01937,0,0,0,1
LINC01938,0,0,0,1
LINC01939,0,0,0,1
LINC01940,0,0,0,1
LINC01941,0,0,0,1
LINC01942,0,0,0,1
LINC01943,0,0,0,1
LINC01944,0,0,0,1
LINC01945,0,0,0,1
LINC01946,0,0,0,1
LINC01947,0,0,0,1
LINC01948,0,0,0,1
LINC01949,0,0,0,1
LINC01950,0,0,0,1
LINC01951,0,0,0,1
LINC01952,0,0,0,1
LINC01953,0,0,0,1
LINC01954,0,0,0,1
LINC01955,0,0,0,1
LINC01956,0,0,0,1
LINC01957,0,0,0,1
LINC01959,0,0,0,1
LINC01960,0,0,0,1
LINC01961,0,0,0,1
LINC01962,0,0,0,1
LINC01963,0,0,0,1
LINC01964,0,0,0,1
LINC01965,0,0,0,1
LINC01966,0,0,0,1
LINC01967,0,0,0,1
LINC01968,0,0,0,1
LINC01969,0,0,0,1
LINC01970,0,0,0,1
LINC01971,0,0,0,1
LINC01972,0,0,0,1
LINC01973,0,0,0,1
LINC01974,0,0,0,1
LINC01975,0,0,0,1
LINC01976,0,0,0,1
LINC01977,0,0,0,1
LINC01978,0,0,0,1
LINC01979,0,0,0,1
LINC01980,0,0,0,1
LINC01981,0,0,0,1
LINC01982,0,0,0,1
LINC01983,0,0,0,1
LINC01984,0,0,0,1
LINC01985,0,0,0,1
LINC01986,0,0,0,1
LINC01987,0,0,0,1
LINC01989,0,0,0,1
LINC01990,0,0,0,1
LINC01991,0,0,0,1
LINC01992,0,0,0,1
LINC01993,0,0,0,1
LINC01994,0,0,0,1
LINC01995,0,0,0,1
LINC01996,0,0,0,1
LINC01997,0,0,0,1
LINC01998,0,0,0,1
LINC01999,0,0,0,1
LINC02000,0,0,0,1
LINC02001,0,0,0,1
LINC02002,0,0,0,1
LINC02003,0,0,0,1
LINC02004,0,0,0,1
LINC02005,0,0,0,1
LINC02006,0,0,0,1
LINC02008,0,0,0,1
LINC02010,0,0,0,1
LINC02011,0,0,0,1
LINC02012,0,0,0,1
LINC02013,0,0,0,1
LINC02014,0,0,0,1
LINC02015,0,0,0,1
LINC02016,0,0,0,1
LINC02017,0,0,0,1
LINC02018,0,0,0,1
LINC02019,0,0,0,1
LINC02020,0,0,0,1
LINC02021,0,0,0,1
LINC02022,0,0,0,1
LINC02023,0,0,0,1
LINC02024,0,0,0,1
LINC02025,0,0,0,1
LINC02026,0,0,0,1
LINC02027,0,0,0,1
LINC02028,0,0,0,1
LINC02029,0,0,0,1
LINC02030,0,0,0,1
LINC02031,0,0,0,1
LINC02032,0,0,0,1
LINC02033,0,0,0,1
LINC02035,0,0,0,1
LINC02036,0,0,0,1
LINC02037,0,0,0,1
LINC02038,0,0,0,1
LINC02039,0,0,0,1
LINC02040,0,0,0,1
LINC02041,0,0,0,1
LINC02042,0,0,0,1
LINC02043,0,0,0,1
LINC02044,0,0,0,1
LINC02045,0,0,0,1
LINC02046,0,0,0,1
LINC02047,0,0,0,1
LINC02048,0,0,0,1
LINC02049,0,0,0,1
LINC02050,0,0,0,1
LINC02051,0,0,0,1
LINC02052,0,0,0,1
LINC02053,0,0,0,1
LINC02054,0,0,0,1
LINC02055,0,0,0,1
LINC02056,0,0,0,1
LINC02057,0,0,0,1
LINC02058,0,0,0,1
LINC02059,0,0,0,1
LINC02060,0,0,0,1
LINC02061,0,0,0,1
LINC02062,0,0,0,1
LINC02063,0,0,0,1
LINC02064,0,0,0,1
LINC02065,0,0,0,1
LINC02066,0,0,0,1
LINC02067,0,0,0,1
LINC02068,0,0,0,1
LINC02069,0,0,0,1
LINC02070,0,0,0,1
LINC02071,0,0,0,1
LINC02072,0,0,0,1
LINC02073,0,0,0,1
LINC02074,0,0,0,1
LINC02075,0,0,0,1
LINC02076,0,0,0,1
LINC02077,0,0,0,1
LINC02078,0,0,0,1
LINC02079,0,0,0,1
LINC02080,0,0,0,1
LINC02081,0,0,0,1
LINC02082,0,0,0,1
LINC02083,0,0,0,1
LINC02084,0,0,0,1
LINC02085,0,0,0,1
LINC02086,0,0,0,1
LINC02087,0,0,0,1
LINC02088,0,0,0,1
LINC02089,0,0,0,1
LINC02090,0,0,0,1
LINC02091,0,0,0,1
LINC02092,0,0,0,1
LINC02093,0,0,0,1
LINC02094,0,0,0,1
LINC02095,0,0,0,1
LINC02096,0,0,0,1
LINC02097,0,0,0,1
LINC02098,0,0,0,1
LINC02099,0,0,0,1
LINC02100,0,0,0,1
LINC02101,0,0,0,1
LINC02102,0,0,0,1
LINC02103,0,0,0,1
LINC02104,0,0,0,1
LINC02105,0,0,0,1
LINC02106,0,0,0,1
LINC02107,0,0,0,1
LINC02108,0,0,0,1
LINC02109,0,0,0,1
LINC02110,0,0,0,1
LINC02111,0,0,0,1
LINC02112,0,0,0,1
LINC02113,0,0,0,1
LINC02114,0,0,0,1
LINC02115,0,0,0,1
LINC02116,0,0,0,1
LINC02117,0,0,0,1
LINC02118,0,0,0,1
LINC02119,0,0,0,1
LINC02120,0,0,0,1
LINC02121,0,0,0,1
LINC02122,0,0,0,1
LINC02123,0,0,0,1
LINC02124,0,0,0,1
LINC02125,0,0,0,1
LINC02126,0,0,0,1
LINC02127,0,0,0,1
LINC02128,0,0,0,1
LINC02129,0,0,0,1
LINC02130,0,0,0,1
LINC02131,0,0,0,1
LINC02132,0,0,0,1
LINC02133,0,0,0,1
LINC02134,0,0,0,1
LINC02135,0,0,0,1
LINC02136,0,0,0,1
LINC02137,0,0,0,1
LINC02138,0,0,0,1
LINC02139,0,0,0,1
LINC02140,0,0,0,1
LINC02141,0,0,0,1
LINC02142,0,0,0,1
LINC02143,0,0,0,1
LINC02144,0,0,0,1
LINC02145,0,0,0,1
LINC02146,0,0,0,1
LINC02147,0,0,0,1
LINC02148,0,0,0,1
LINC02149,0,0,0,1
LINC02150,0,0,0,1
LINC02151,0,0,0,1
LINC02152,0,0,0,1
LINC02153,0,0,0,1
LINC02154,0,0,0,1
LINC02155,0,0,0,1
LINC02156,0,0,0,1
LINC02157,0,0,0,1
LINC02158,0,0,0,1
LINC02159,0,0,0,1
LINC02160,0,0,0,1
LINC02161,0,0,0,1
LINC02162,0,0,0,1
LINC02163,0,0,0,1
LINC02164,0,0,0,1
LINC02165,0,0,0,1
LINC02166,0,0,0,1
LINC02167,0,0,0,1
LINC02168,0,0,0,1
LINC02169,0,0,0,1
LINC02170,0,0,0,1
LINC02171,0,0,0,1
LINC02172,0,0,0,1
LINC02173,0,0,0,1
LINC02174,0,0,0,1
LINC02175,0,0,0,1
LINC02176,0,0,0,1
LINC02177,0,0,0,1
LINC02178,0,0,0,1
LINC02179,0,0,0,1
LINC02180,0,0,0,1
LINC02181,0,0,0,1
LINC02182,0,0,0,1
LINC02184,0,0,0,1
LINC02185,0,0,0,1
LINC02186,0,0,0,1
LINC02188,0,0,0,1
LINC02189,0,0,0,1
LINC02190,0,0,0,1
LINC02191,0,0,0,1
LINC02192,0,0,0,1
LINC02193,0,0,0,1
LINC02195,0,0,0,1
LINC02196,0,0,0,1
LINC02197,0,0,0,1
LINC02198,0,0,0,1
LINC02199,0,0,0,1
LINC02200,0,0,0,1
LINC02201,0,0,0,1
LINC02202,0,0,0,1
LINC02203,0,0,0,1
LINC02204,0,0,0,1
LINC02205,0,0,0,1
LINC02206,0,0,0,1
LINC02207,0,0,0,1
LINC02208,0,0,0,1
LINC02209,0,0,0,1
LINC02210,0,0,0,1
LINC02210_CRHR1,0,0,0,1
LINC02211,0,0,0,1
LINC02212,0,0,0,1
LINC02213,0,0,0,1
LINC02214,0,0,0,1
LINC02215,0,0,0,1
LINC02216,0,0,0,1
LINC02217,0,0,0,1
LINC02218,0,0,0,1
LINC02219,0,0,0,1
LINC02220,0,0,0,1
LINC02221,0,0,0,1
LINC02222,0,0,0,1
LINC02223,0,0,0,1
LINC02224,0,0,0,1
LINC02225,0,0,0,1
LINC02226,0,0,0,1
LINC02227,0,0,0,1
LINC02228,0,0,0,1
LINC02229,0,0,0,1
LINC02230,0,0,0,1
LINC02231,0,0,0,1
LINC02232,0,0,0,1
LINC02233,0,0,0,1
LINC02234,0,0,0,1
LINC02235,0,0,0,1
LINC02236,0,0,0,1
LINC02237,0,0,0,1
LINC02238,0,0,0,1
LINC02239,0,0,0,1
LINC02240,0,0,0,1
LINC02241,0,0,0,1
LINC02242,0,0,0,1
LINC02243,0,0,0,1
LINC02245,0,0,0,1
LINC02246,0,0,0,1
LINC02247,0,0,0,1
LINC02248,0,0,0,1
LINC02249,0,0,0,1
LINC02250,0,0,0,1
LINC02251,0,0,0,1
LINC02252,0,0,0,1
LINC02253,0,0,0,1
LINC02254,0,0,0,1
LINC02255,0,0,0,1
LINC02256,0,0,0,1
LINC02257,0,0,0,1
LINC02258,0,0,0,1
LINC02259,0,0,0,1
LINC02260,0,0,0,1
LINC02261,0,0,0,1
LINC02262,0,0,0,1
LINC02263,0,0,0,1
LINC02264,0,0,0,1
LINC02265,0,0,0,1
LINC02266,0,0,0,1
LINC02267,0,0,0,1
LINC02268,0,0,0,1
LINC02269,0,0,0,1
LINC02270,0,0,0,1
LINC02271,0,0,0,1
LINC02272,0,0,0,1
LINC02273,0,0,0,1
LINC02274,0,0,0,1
LINC02275,0,0,0,1
LINC02276,0,0,0,1
LINC02277,0,0,0,1
LINC02278,0,0,0,1
LINC02279,0,0,0,1
LINC02280,0,0,0,1
LINC02281,0,0,0,1
LINC02282,0,0,0,1
LINC02283,0,0,0,1
LINC02284,0,0,0,1
LINC02285,0,0,0,1
LINC02286,0,0,0,1
LINC02287,0,0,0,1
LINC02288,0,0,0,1
LINC02289,0,0,0,1
LINC02290,0,0,0,1
LINC02291,0,0,0,1
LINC02292,0,0,0,1
LINC02293,0,0,0,1
LINC02294,0,0,0,1
LINC02295,0,0,0,1
LINC02296,0,0,0,1
LINC02297,0,0,0,1
LINC02298,0,0,0,1
LINC02299,0,0,0,1
LINC02300,0,0,0,1
LINC02301,0,0,0,1
LINC02302,0,0,0,1
LINC02303,0,0,0,1
LINC02304,0,0,0,1
LINC02305,0,0,0,1
LINC02306,0,0,0,1
LINC02307,0,0,0,1
LINC02308,0,0,0,1
LINC02309,0,0,0,1
LINC02310,0,0,0,1
LINC02311,0,0,0,1
LINC02312,0,0,0,1
LINC02313,0,0,0,1
LINC02314,0,0,0,1
LINC02315,0,0,0,1
LINC02316,0,0,0,1
LINC02317,0,0,0,1
LINC02318,0,0,0,1
LINC02319,0,0,0,1
LINC02320,0,0,0,1
LINC02321,0,0,0,1
LINC02322,0,0,0,1
LINC02323,0,0,0,1
LINC02324,0,0,0,1
LINC02325,0,0,0,1
LINC02326,0,0,0,1
LINC02327,0,0,0,1
LINC02328,0,0,0,1
LINC02329,0,0,0,1
LINC02330,0,0,0,1
LINC02331,0,0,0,1
LINC02332,0,0,0,1
LINC02333,0,0,0,1
LINC02334,0,0,0,1
LINC02335,0,0,0,1
LINC02336,0,0,0,1
LINC02337,0,0,0,1
LINC02338,0,0,0,1
LINC02339,0,0,0,1
LINC02340,0,0,0,1
LINC02342,0,0,0,1
LINC02343,0,0,0,1
LINC02344,0,0,0,1
LINC02345,0,0,0,1
LINC02346,0,0,0,1
LINC02347,0,0,0,1
LINC02348,0,0,0,1
LINC02349,0,0,0,1
LINC02350,0,0,0,1
LINC02351,0,0,0,1
LINC02352,0,0,0,1
LINC02353,0,0,0,1
LINC02354,0,0,0,1
LINC02355,0,0,0,1
LINC02356,0,0,0,1
LINC02358,0,0,0,1
LINC02359,0,0,0,1
LINC02360,0,0,0,1
LINC02361,0,0,0,1
LINC02362,0,0,0,1
LINC02363,0,0,0,1
LINC02364,0,0,0,1
LINC02365,0,0,0,1
LINC02366,0,0,0,1
LINC02367,0,0,0,1
LINC02368,0,0,0,1
LINC02369,0,0,0,1
LINC02370,0,0,0,1
LINC02371,0,0,0,1
LINC02372,0,0,0,1
LINC02373,0,0,0,1
LINC02374,0,0,0,1
LINC02375,0,0,0,1
LINC02376,0,0,0,1
LINC02377,0,0,0,1
LINC02378,0,0,0,1
LINC02379,0,0,0,1
LINC02380,0,0,0,1
LINC02381,0,0,0,1
LINC02382,0,0,0,1
LINC02383,0,0,0,1
LINC02384,0,0,0,1
LINC02385,0,0,0,1
LINC02386,0,0,0,1
LINC02387,0,0,0,1
LINC02388,0,0,0,1
LINC02389,0,0,0,1
LINC02390,0,0,0,1
LINC02391,0,0,0,1
LINC02392,0,0,0,1
LINC02393,0,0,0,1
LINC02394,0,0,0,1
LINC02395,0,0,0,1
LINC02396,0,0,0,1
LINC02397,0,0,0,1
LINC02398,0,0,0,1
LINC02399,0,0,0,1
LINC02400,0,0,0,1
LINC02401,0,0,0,1
LINC02402,0,0,0,1
LINC02403,0,0,0,1
LINC02404,0,0,0,1
LINC02405,0,0,0,1
LINC02406,0,0,0,1
LINC02407,0,0,0,1
LINC02408,0,0,0,1
LINC02409,0,0,0,1
LINC02410,0,0,0,1
LINC02411,0,0,0,1
LINC02412,0,0,0,1
LINC02413,0,0,0,1
LINC02414,0,0,0,1
LINC02415,0,0,0,1
LINC02416,0,0,0,1
LINC02417,0,0,0,1
LINC02418,0,0,0,1
LINC02419,0,0,0,1
LINC02420,0,0,0,1
LINC02421,0,0,0,1
LINC02422,0,0,0,1
LINC02423,0,0,0,1
LINC02424,0,0,0,1
LINC02425,0,0,0,1
LINC02426,0,0,0,1
LINC02427,0,0,0,1
LINC02428,0,0,0,1
LINC02429,0,0,0,1
LINC02430,0,0,0,1
LINC02431,0,0,0,1
LINC02432,0,0,0,1
LINC02433,0,0,0,1
LINC02434,0,0,0,1
LINC02435,0,0,0,1
LINC02436,0,0,0,1
LINC02437,0,0,0,1
LINC02438,0,0,0,1
LINC02439,0,0,0,1
LINC02440,0,0,0,1
LINC02441,0,0,0,1
LINC02442,0,0,0,1
LINC02443,0,0,0,1
LINC02444,0,0,0,1
LINC02445,0,0,0,1
LINC02446,0,0,0,1
LINC02447,0,0,0,1
LINC02448,0,0,0,1
LINC02449,0,0,0,1
LINC02450,0,0,0,1
LINC02451,0,0,0,1
LINC02453,0,0,0,1
LINC02454,0,0,0,1
LINC02455,0,0,0,1
LINC02457,0,0,0,1
LINC02458,0,0,0,1
LINC02459,0,0,0,1
LINC02460,0,0,0,1
LINC02461,0,0,0,1
LINC02462,0,0,0,1
LINC02463,0,0,0,1
LINC02464,0,0,0,1
LINC02465,0,0,0,1
LINC02466,0,0,0,1
LINC02467,0,0,0,1
LINC02468,0,0,0,1
LINC02469,0,0,0,1
LINC02470,0,0,0,1
LINC02471,0,0,0,1
LINC02472,0,0,0,1
LINC02473,0,0,0,1
LINC02474,0,0,0,1
LINC02475,0,0,0,1
LINC02476,0,0,0,1
LINC02477,0,0,0,1
LINC02479,0,0,0,1
LINC02480,0,0,0,1
LINC02482,0,0,0,1
LINC02483,0,0,0,1
LINC02484,0,0,0,1
LINC02485,0,0,0,1
LINC02486,0,0,0,1
LINC02487,0,0,0,1
LINC02488,0,0,0,1
LINC02489,0,0,0,1
LINC02490,0,0,0,1
LINC02491,0,0,0,1
LINC02492,0,0,0,1
LINC02493,0,0,0,1
LINC02494,0,0,0,1
LINC02495,0,0,0,1
LINC02496,0,0,0,1
LINC02497,0,0,0,1
LINC02499,0,0,0,1
LINC02500,0,0,0,1
LINC02501,0,0,0,1
LINC02502,0,0,0,1
LINC02503,0,0,0,1
LINC02504,0,0,0,1
LINC02505,0,0,0,1
LINC02506,0,0,0,1
LINC02507,0,0,0,1
LINC02508,0,0,0,1
LINC02509,0,0,0,1
LINC02510,0,0,0,1
LINC02511,0,0,0,1
LINC02512,0,0,0,1
LINC02513,0,0,0,1
LINC02514,0,0,0,1
LINC02515,0,0,0,1
LINC02516,0,0,0,1
LINC02517,0,0,0,1
LINC02518,0,0,0,1
LINC02519,0,0,0,1
LINC02520,0,0,0,1
LINC02521,0,0,0,1
LINC02522,0,0,0,1
LINC02523,0,0,0,1
LINC02525,0,0,0,1
LINC02526,0,0,0,1
LINC02527,0,0,0,1
LINC02528,0,0,0,1
LINC02529,0,0,0,1
LINC02530,0,0,0,1
LINC02531,0,0,0,1
LINC02532,0,0,0,1
LINC02533,0,0,0,1
LINC02534,0,0,0,1
LINC02535,0,0,0,1
LINC02536,0,0,0,1
LINC02538,0,0,0,1
LINC02539,0,0,0,1
LINC02540,0,0,0,1
LINC02541,0,0,0,1
LINC02542,0,0,0,1
LINC02543,0,0,0,1
LINC02544,0,0,0,1
LINC02545,0,0,0,1
LINC02546,0,0,0,1
LINC02547,0,0,0,1
LINC02548,0,0,0,1
LINC02549,0,0,0,1
LINC02550,0,0,0,1
LINC02551,0,0,0,1
LINC02552,0,0,0,1
LINC02553,0,0,0,1
LINC02554,0,0,0,1
LINC02555,0,0,0,1
LINC02556,0,0,0,1
LINC02557,0,0,0,1
LINC02558,0,0,0,1
LINC02559,0,0,0,1
LINC02560,0,0,0,1
LINC02561,0,0,0,1
LINC02562,0,0,0,1
LINC02563,0,0,0,1
LINC02564,0,0,0,1
LINC02565,0,0,0,1
LINC2194,0,0,0,1
LINCMD1,0,0,0,1
LINCR,1,0,1,0
LINCR_0001,0,0,0,1
LINGO1,1,0,1,1
LINGO1_AS1,0,0,0,1
LINGO1_AS2,0,0,0,1
LINGO2,1,0,1,1
LINGO3,0,0,1,1
LINGO4,0,0,1,1
LINP1,0,0,0,1
LINS1,3,0,3,1
LIPA,1,0,1,1
LIPC,1,0,2,1
LIPC_AS1,0,0,0,1
LIPE,1,0,1,1
LIPE_AS1,0,0,0,1
LIPF,0,0,1,1
LIPG,2,0,2,1
LIPH,0,0,1,1
LIPI,0,0,1,1
LIPJ,0,0,1,1
LIPK,0,0,2,1
LIPL2,0,0,1,0
LIPL3,0,0,1,0
LIPL4,0,0,2,0
LIPM,0,0,1,1
LIPN,0,0,1,1
LIPT1,3,0,3,1
LIPT1P1,0,0,0,1
LIPT2,0,0,0,1
LITAF,1,0,1,1
LIVAR,0,0,0,1
LIX1,1,0,1,1
LIX1_AS1,0,0,0,1
LIX1L,1,0,1,1
LIX1L_AS1,0,0,0,1
LKAAEAR1,0,0,0,1
LL22NC01_81G9_3,0,0,0,1
LL22NC03_63E9_3,0,0,0,1
LLGL1,1,0,1,1
LLGL2,0,0,6,1
LLPH,0,0,1,1
LLPH_AS1,0,0,0,1
LLPHP1,0,0,0,1
LLPHP2,0,0,0,1
LMAN1,1,0,1,1
LMAN1L,1,0,1,1
LMAN2,1,0,1,1
LMAN2L,1,0,1,1
LMBR1,1,0,1,1
LMBR1L,1,0,1,1
LMBRD1,1,0,1,1
LMBRD2,2,0,2,1
LMCD1,1,0,1,1
LMCD1_AS1,0,0,0,1
LMF1,1,0,1,1
LMF1_AS1,0,0,0,1
LMF2,1,0,1,1
LMLN,1,0,1,1
LMLN_AS1,0,0,0,1
LMNA,2,0,2,1
LMNB1,1,0,1,1
LMNB2,1,0,1,1
LMNTD1,0,0,0,1
LMNTD2,0,0,0,1
LMO1,1,0,1,1
LMO2,1,0,1,1
LMO3,2,0,3,1
LMO4,2,0,2,1
LMO7,1,0,1,1
LMO7_AS1,0,0,0,1
LMO7DN,0,0,0,1
LMO7DN_IT1,0,0,0,1
LMOD1,1,0,1,1
LMOD2,0,0,1,1
LMOD3,1,0,1,1
LMTK2,1,0,1,1
LMTK3,1,0,1,1
LMX1A,1,0,4,1
LMX1B,0,0,1,1
LNCPRESS1,0,0,0,1
LNCPRESS2,0,0,0,1
LNCSRLR,0,0,0,1
LNP1,0,0,1,1
LNPEP,1,0,3,1
LNPK,0,0,0,1
LNX1,0,0,1,1
LNX1_AS1,0,0,0,1
LNX1_AS2,0,0,0,1
LNX2,1,0,1,1
LOC100008588,0,0,1,0
LOC100008589,1,0,2,0
LOC100009676,0,0,1,0
LOC100034248,0,0,1,0
LOC100049716,0,0,1,0
LOC100093631,0,0,1,0
LOC100101115,0,0,1,0
LOC100101116,0,0,1,0
LOC100101117,0,0,1,0
LOC100101121,0,0,1,0
LOC100101266,0,0,2,0
LOC100124692,0,0,1,0
LOC100125556,0,0,2,0
LOC100126784,0,0,1,0
LOC100127884,0,0,1,0
LOC100127885,0,0,1,0
LOC100127886,0,0,1,0
LOC100127887,0,0,2,0
LOC100127888,0,0,1,0
LOC100127891,0,0,1,0
LOC100127893,0,0,2,0
LOC100127894,0,0,2,0
LOC100127899,0,0,2,0
LOC100127904,0,0,1,0
LOC100127905,0,0,1,0
LOC100127909,0,0,1,0
LOC100127910,0,0,2,0
LOC100127913,0,0,2,0
LOC100127915,0,0,2,0
LOC100127918,0,0,1,0
LOC100127919,0,0,1,0
LOC100127920,0,0,2,0
LOC100127922,0,0,2,0
LOC100127923,0,0,1,0
LOC100127925,0,0,2,0
LOC100127930,0,0,1,0
LOC100127937,0,0,1,0
LOC100127944,0,0,1,0
LOC100127946,0,0,2,0
LOC100127951,0,0,1,0
LOC100127952,0,0,1,0
LOC100127953,0,0,2,0
LOC100127961,0,0,1,0
LOC100127971,0,0,2,0
LOC100127974,0,0,1,0
LOC100127975,0,0,1,0
LOC100127982,0,0,2,0
LOC100127983,0,0,2,0
LOC100127984,0,0,2,0
LOC100127987,0,0,1,0
LOC100127988,0,0,1,0
LOC100127989,0,0,2,0
LOC100127993,0,0,1,0
LOC100127999,0,0,1,0
LOC100128002,0,0,2,0
LOC100128003,0,0,1,0
LOC100128006,0,0,2,0
LOC100128007,0,0,2,0
LOC100128009,0,0,1,0
LOC100128010,0,0,1,0
LOC100128013,0,0,2,0
LOC100128016,0,0,1,0
LOC100128018,0,0,1,0
LOC100128023,0,0,2,0
LOC100128025,0,0,1,0
LOC100128028,0,0,1,0
LOC100128031,0,0,2,0
LOC100128035,0,0,2,0
LOC100128049,0,0,2,0
LOC100128055,0,0,1,0
LOC100128056,0,0,2,0
LOC100128060,0,0,2,0
LOC100128062,0,0,1,0
LOC100128063,0,0,1,0
LOC100128064,0,0,1,0
LOC100128067,0,0,1,0
LOC100128074,0,0,2,0
LOC100128077,0,0,1,0
LOC100128081,0,0,1,0
LOC100128083,0,0,1,0
LOC100128084,0,0,1,0
LOC100128086,0,0,2,0
LOC100128088,0,0,1,0
LOC100128090,0,0,1,0
LOC100128093,0,0,1,0
LOC100128096,0,0,2,0
LOC100128098,0,0,2,0
LOC100128100,0,0,1,0
LOC100128104,0,0,1,0
LOC100128105,0,0,1,0
LOC100128108,0,0,1,0
LOC100128115,0,0,1,0
LOC100128126,0,0,2,0
LOC100128130,0,0,1,0
LOC100128131,0,0,2,0
LOC100128139,0,0,2,0
LOC100128140,0,0,1,0
LOC100128142,0,0,1,0
LOC100128156,0,0,1,0
LOC100128160,0,0,1,0
LOC100128163,0,0,2,0
LOC100128164,0,0,1,0
LOC100128168,0,0,1,0
LOC100128172,0,0,1,0
LOC100128174,0,0,1,0
LOC100128185,0,0,1,0
LOC100128186,0,0,1,0
LOC100128190,0,0,1,0
LOC100128191,0,0,2,0
LOC100128193,0,0,2,0
LOC100128196,0,0,2,0
LOC100128201,0,0,1,0
LOC100128202,0,0,1,0
LOC100128203,0,0,1,0
LOC100128208,0,0,1,0
LOC100128221,0,0,2,0
LOC100128223,0,0,1,0
LOC100128230,0,0,2,0
LOC100128239,0,0,1,0
LOC100128242,0,0,2,0
LOC100128244,0,0,1,0
LOC100128252,0,0,1,0
LOC100128253,0,0,1,0
LOC100128256,0,0,1,0
LOC100128260,0,0,2,0
LOC100128264,0,0,1,0
LOC100128265,0,0,2,0
LOC100128266,0,0,2,0
LOC100128267,0,0,2,0
LOC100128269,0,0,2,0
LOC100128270,0,0,2,0
LOC100128274,0,0,1,0
LOC100128276,0,0,1,0
LOC100128283,0,0,2,0
LOC100128288,0,0,1,0
LOC100128291,0,0,1,0
LOC100128292,0,0,1,0
LOC100128295,0,0,2,0
LOC100128300,0,0,1,0
LOC100128302,0,0,2,0
LOC100128304,0,0,1,0
LOC100128309,0,0,1,0
LOC100128310,0,0,1,0
LOC100128317,0,0,1,0
LOC100128319,0,0,1,0
LOC100128322,0,0,1,0
LOC100128326,0,0,2,0
LOC100128327,0,0,2,0
LOC100128328,0,0,1,0
LOC100128332,0,0,1,0
LOC100128334,0,0,2,0
LOC100128336,0,0,2,0
LOC100128337,0,0,1,0
LOC100128340,0,0,1,0
LOC100128346,0,0,1,0
LOC100128353,0,0,1,0
LOC100128354,0,0,1,0
LOC100128356,0,0,1,0
LOC100128361,0,0,1,0
LOC100128364,0,0,1,0
LOC100128366,0,0,2,0
LOC100128370,0,0,1,0
LOC100128371,0,0,1,0
LOC100128372,0,0,1,0
LOC100128374,0,0,2,0
LOC100128382,0,0,2,0
LOC100128386,0,0,2,0
LOC100128389,0,0,1,0
LOC100128392,0,0,1,0
LOC100128398,0,0,1,0
LOC100128403,0,0,1,0
LOC100128404,0,0,1,0
LOC100128405,0,0,2,0
LOC100128406,0,0,1,0
LOC100128410,0,0,2,0
LOC100128416,0,0,1,0
LOC100128419,0,0,1,0
LOC100128423,0,0,1,0
LOC100128425,0,0,2,0
LOC100128430,0,0,1,0
LOC100128432,0,0,1,0
LOC100128435,0,0,2,0
LOC100128440,0,0,2,0
LOC100128454,0,0,1,0
LOC100128460,0,0,1,0
LOC100128461,0,0,1,0
